1.000000000000000056e-01,1.185610944789789138e-54,4.559731681965422938e-13,1.512145312140683040e-56,5.781905261621407405e-70,3.004820250004610957e-60,2.928414971631738161e-65,1.374913925817578523e-17,2.233340301803479353e-07,1.049120199274602041e-07,1.823548212703270558e-66,2.100000000000000193e-09
1.100000000000000006e-01,2.940065437358939162e-51,4.346417883592573133e-13,4.060390250737873377e-52,2.835908448465687911e-65,1.787894474010115319e-56,5.472003032671883646e-61,1.041095333320956252e-16,2.108491236817743382e-07,1.009394454688992956e-07,1.160471036618169042e-61,2.100000000000000193e-09
1.199999999999999956e-01,2.316532521990179610e-48,4.160310657584190272e-13,2.027864737648575587e-48,2.802211202437035389e-61,2.880828299430040379e-53,2.329990343993126463e-57,5.734915095443448700e-16,2.000617174895011484e-07,9.744426281187781727e-08,1.361310687882765213e-57,2.100000000000000193e-09
1.300000000000000044e-01,7.385819988713993597e-46,3.996071954422882906e-13,2.757365270383558863e-45,7.835129675276903503e-58,1.663086864853328700e-50,3.103012541279084361e-54,2.464053059721256508e-15,1.906263046557990534e-07,9.433598075943597496e-08,4.239209256608011348e-54,2.100000000000000193e-09
1.399999999999999856e-01,1.137744619400494079e-43,3.849723852999902141e-13,1.342963319607599751e-42,7.950540998783860579e-55,4.220103614507982928e-48,1.628940128849856852e-51,8.686625523390226499e-15,1.822876706772167296e-07,9.154662487986870061e-08,4.572508547097338449e-51,2.100000000000000193e-09
1.499999999999999667e-01,9.674092211459516616e-42,3.718233118549486839e-13,2.868693075760008820e-40,3.528740854686366995e-52,5.484950270598113811e-46,4.007820660073630102e-49,2.609180691339482861e-14,1.748527831328143602e-07,8.902398131182913204e-08,2.084014798143856100e-48,2.100000000000000193e-09
1.599999999999999756e-01,5.028337786074055775e-40,3.599241023046268566e-13,3.130907811794151263e-38,7.902863396656299887e-50,4.103961034186757981e-44,5.275149440831098304e-47,6.871598099670383052e-14,1.681726603512996529e-07,8.672716981885698910e-08,4.670715099023884775e-46,2.100000000000000193e-09
1.699999999999999845e-01,1.730099484464531709e-38,3.490881980056921312e-13,1.963233452856407057e-36,9.983025280275971889e-48,1.935832947848540587e-42,4.116780947087361240e-45,1.622364481022472853e-13,1.621302926849544736e-07,8.462365139720519029e-08,5.790943133708357235e-44,2.100000000000000193e-09
1.799999999999999656e-01,4.197106634589225237e-37,3.391658431541765961e-13,7.751270444740995903e-35,7.768495278115370991e-46,6.184814372103293377e-41,2.066170379499010009e-43,3.494255233115434726e-13,1.566323689781051358e-07,8.268715064018193563e-08,4.358583436179010348e-42,2.100000000000000193e-09
1.899999999999999467e-01,7.552084414253524356e-36,3.300352465487151217e-13,2.071984464971726059e-33,3.996915550742153778e-44,1.417525502925127737e-39,7.117404993629930454e-42,6.961771176155251432e-13,1.516034706124814462e-07,8.089617918130237249e-08,2.145064589549571770e-40,2.100000000000000193e-09
1.999999999999999556e-01,1.050291159740224022e-34,3.215962064563698438e-13,3.974612635851894759e-32,1.440028777239358312e-42,2.441777195925442975e-38,1.773930439148780669e-40,1.297546924571086356e-12,1.469819095998067936e-07,7.923296459030291946e-08,7.330952991541498048e-39,2.100000000000000193e-09
2.099999999999999645e-01,1.167824764966034128e-33,3.137654263742241912e-13,5.736052099293631117e-31,3.808499605667496428e-41,3.284182699892931650e-37,3.340335648677961946e-39,2.283220396951471763e-12,1.427166884556492772e-07,7.768265915307772852e-08,1.827642521148237824e-37,2.100000000000000193e-09
2.199999999999999456e-01,1.067744315393473548e-32,3.064730159926509647e-13,6.473813078264944701e-30,7.688641732947069972e-40,3.559694873542099082e-36,4.925225914994274603e-38,3.821891055204230841e-12,1.387652418657471207e-07,7.623274585774310303e-08,3.461877247162659790e-36,2.100000000000000193e-09
2.299999999999999545e-01,8.218412120418113939e-32,2.996598385102179657e-13,5.900013752658957947e-29,1.224210956543781767e-38,3.192401114072120797e-35,5.859028995566123313e-37,6.124165932117577985e-12,1.350917336043926441e-07,7.487258590294420399e-08,5.154269085347749045e-35,2.100000000000000193e-09
2.399999999999999356e-01,5.431932047650910756e-31,2.932754725316174744e-13,4.459695332837269183e-28,1.580314963848570183e-37,2.422057522514452013e-34,5.766564350674469999e-36,9.443780034081600181e-12,1.316657545768042546e-07,7.359306945641853022e-08,6.206637875442143904e-34,2.100000000000000193e-09
2.499999999999999167e-01,3.135370241799613572e-30,2.872766270580886084e-13,2.859452952798466214e-27,1.693079304222484875e-36,1.584133635965893247e-33,4.796997978360776629e-35,1.407706659777404685e-11,1.284613151346951056e-07,7.238634287386975050e-08,6.192740583644062021e-33,2.100000000000000193e-09
2.599999999999998979e-01,1.603456001376045940e-29,2.816258951433037862e-13,1.585103187831826335e-26,1.535848978195817335e-35,9.076581261748251311e-33,3.434768787432548722e-34,2.036077265084038622e-11,1.254560563180014998e-07,7.124559331222271776e-08,5.226423655403520537e-32,2.100000000000000193e-09
2.699999999999999067e-01,7.356199553119660073e-29,2.762907638870278138e-13,7.721109876812227538e-26,1.200146372047918762e-34,4.619291880811577932e-32,2.150312744941850337e-33,2.866841787134185667e-11,1.226306260612058609e-07,7.016487696223429204e-08,3.797604120566275434e-31,2.100000000000000193e-09
2.799999999999999156e-01,3.060195802571090355e-28,2.712428207003240399e-13,3.351168305982182337e-25,8.199803052882747980e-34,2.113175703063328360e-31,1.193050700741939601e-32,3.940546534520542595e-11,1.199681811670115781e-07,6.913898080988774820e-08,2.412317646060819849e-30,2.100000000000000193e-09
2.899999999999999245e-01,1.165225782733026150e-27,2.664571114524251374e-13,1.311661151370496068e-24,4.962296691848879909e-33,8.780253678913539387e-31,5.935746135167816225e-32,5.300360788287817211e-11,1.174539862021088933e-07,6.816331044079573319e-08,1.357494965139217206e-29,2.100000000000000193e-09
2.999999999999999334e-01,4.094422284457350302e-27,2.619116173046134734e-13,4.678173556923546349e-24,2.690234189447559309e-32,3.343661615120509190e-30,2.675525156353070987e-31,6.991447890146832773e-11,1.150750878319846536e-07,6.723379826910174549e-08,6.846108060334722032e-29,2.100000000000000193e-09
3.099999999999999423e-01,1.337278952764434237e-26,2.575868251356881155e-13,1.534255719547072842e-23,1.319604376351664299e-31,1.176334276389728990e-29,1.102479590188357712e-30,9.060307978210278744e-11,1.128200484167042004e-07,6.634682792816873730e-08,3.125734054834314742e-28,2.100000000000000193e-09
3.199999999999998956e-01,4.085601706252303524e-26,2.534653723936432876e-13,4.663706359418602465e-23,5.908150834058057485e-31,3.850091045592834480e-29,4.186053645814730851e-30,1.155411833715709145e-10,1.106787265588906358e-07,6.549917155646976404e-08,1.303574347872221148e-27,2.100000000000000193e-09
3.299999999999998490e-01,1.174189054584577329e-25,2.495317515985505641e-13,1.323134572107479940e-22,2.433239253877966829e-30,1.179588952207118205e-28,1.474886985883536856e-29,1.452009323769515771e-10,1.086420951491810324e-07,6.468793745210816313e-08,5.005146986234050652e-27,2.100000000000000193e-09
3.399999999999998579e-01,3.190368458322076827e-25,2.457720630058993520e-13,3.525225242407415969e-22,9.281952587351383053e-30,3.401700137594725286e-28,4.852188777174774922e-29,1.800488070280041519e-10,1.067020895818169822e-07,6.391052612475726939e-08,1.781680595699026248e-26,2.100000000000000193e-09
3.499999999999998668e-01,8.231965121372760548e-25,2.421738064203041825e-13,8.868385224923451654e-22,3.299794224518487897e-29,9.278827247935421191e-28,1.498828786168421149e-28,2.205400924493777810e-10,1.048514804143698921e-07,6.316459319457906144e-08,5.916650997827415581e-26,2.100000000000000193e-09
3.599999999999998757e-01,2.025173367225156404e-24,2.387257050401663417e-13,2.116792821097438754e-21,1.099304067159843473e-28,2.404487867474820834e-27,4.368744177662679703e-28,2.671139353520229680e-10,1.030837659619471209e-07,6.244801790940620343e-08,1.843178403228600838e-25,2.100000000000000193e-09
3.699999999999998845e-01,4.767340994277263871e-24,2.354175556671272858e-13,4.814615847324439326e-21,3.448878090904491015e-28,5.942772713334303317e-27,1.206935200543659440e-27,3.201890435350775521e-10,1.013930812482041747e-07,6.175887629942809653e-08,5.413338545287521064e-25,2.100000000000000193e-09
3.799999999999998934e-01,1.077333524497853848e-23,2.322401007401043385e-13,1.047537983897104280e-20,1.023524682585701911e-27,1.405807826692639019e-26,3.173016248413531430e-27,3.801600510799946912e-10,9.977412045524977136e-08,6.109541818133182045e-08,1.505605760370387866e-24,2.100000000000000193e-09
3.899999999999999023e-01,2.343974508891248033e-23,2.291849185326041728e-13,2.187789406003438085e-20,2.884847119038467988e-27,3.193126899830310871e-26,7.966904041200889755e-27,4.473945472087021794e-10,9.822207057470533668e-08,6.045604737467231271e-08,3.981580056642283604e-24,2.100000000000000193e-09
3.999999999999998002e-01,4.923041427246647252e-23,2.262443285429349762e-13,4.399674453329625582e-20,7.750493942216195199e-27,6.984104431618532704e-26,1.916699072939760724e-26,5.222307473443864770e-10,9.673255440118210092e-08,5.983930461211770479e-08,1.004798039631729954e-23,2.100000000000000193e-09
4.099999999999998090e-01,1.000542103943411197e-22,2.234113096537151124e-13,8.543462815169256217e-20,1.991360961373570840e-26,1.474836568365973356e-25,4.431504380038140267e-26,6.049757704767139988e-10,9.530158135592715280e-08,5.924385271956420653e-08,2.427802781216829605e-23,2.100000000000000193e-09
4.199999999999998179e-01,1.972005491226129928e-22,2.206794290725094643e-13,1.606008847911614503e-19,4.907802143514719701e-26,3.014024110103047713e-25,9.873021247241834921e-26,6.959044768715737104e-10,9.392550490346837438e-08,5.866846371741403478e-08,5.633259628354346559e-23,2.100000000000000193e-09
4.299999999999998268e-01,3.776747522328370139e-22,2.180427804142705969e-13,2.929284577474353389e-19,1.163396801745210897e-25,5.973907678552157230e-25,2.124786642665984870e-25,7.952588138056388732e-10,9.260098554394366912e-08,5.811200755478548743e-08,1.258639696193037908e-22,2.100000000000000193e-09
4.399999999999998357e-01,7.041362709565775164e-22,2.154959295673161082e-13,5.194961998423356671e-19,2.659237783655438573e-25,1.150633133299420121e-24,4.427097125807710935e-25,9.032476136793093544e-10,9.132495854038780199e-08,5.757344223730525083e-08,2.714675485526698053e-22,2.100000000000000193e-09
4.499999999999998446e-01,1.280117305923189165e-21,2.130338672122393726e-13,8.975044696579898077e-19,5.874460880525440482e-25,2.157578024024341184e-24,8.948507780737486832e-25,1.020046787943583273e-09,9.009460568299373782e-08,5.705180514874548484e-08,5.664948854311337857e-22,2.100000000000000193e-09
4.599999999999998535e-01,2.272808643255289639e-21,2.106519670485104994e-13,1.513136558711225321e-18,1.256814865722320000e-24,3.945179645884023913e-24,1.758026267744226100e-24,1.145799861207083275e-09,8.890733050820589417e-08,5.654620539918337904e-08,1.146144440458765718e-21,2.100000000000000193e-09
4.699999999999998623e-01,3.946464790873509359e-21,2.083459489351785616e-13,2.493423262149126210e-18,2.609180951428756313e-24,7.045283252646307175e-24,3.362730968675792940e-24,1.280618792183639829e-09,8.776073648515356174e-08,5.605581705885773246e-08,2.252564584725616844e-21,2.100000000000000193e-09
4.799999999999997602e-01,6.710421823192783716e-21,2.061118462767414938e-13,4.021809021687421674e-18,5.265473495099280079e-24,1.230465851204368520e-23,6.272489875499294348e-24,1.424585031390038687e-09,8.665260775943230244e-08,5.557987315879259291e-08,4.307963506382772253e-21,2.100000000000000193e-09
4.899999999999997691e-01,1.118685657109851851e-20,2.039459770881680076e-13,6.358191487334198087e-18,1.034622307093531030e-23,2.104459599500879543e-23,1.142625835977192595e-23,1.577750769371982117e-09,8.558089210815277568e-08,5.511766035732688566e-08,8.030187153729413170e-21,2.100000000000000193e-09
4.999999999999997780e-01,1.830475938186186924e-20,2.018449182583890412e-13,9.864268053648022932e-18,1.982412767635555737e-23,3.528816447374118126e-23,2.035498386195495196e-23,1.740140333455774248e-09,8.454368581302584635e-08,5.466851418671788682e-08,1.461119664026796233e-20,2.100000000000000193e-09
5.099999999999997868e-01,2.942815458395525469e-20,1.998054826026150126e-13,1.503506918993587281e-17,3.709212944608198505e-23,5.807826361278613288e-23,3.550442252326926537e-23,1.911751695383470947e-09,8.353922020213125255e-08,5.423181480654051646e-08,2.598667358754889256e-20,2.100000000000000193e-09
5.199999999999997957e-01,4.652838751479298034e-20,1.978246983532051209e-13,2.253758595684444596e-17,6.785907276362917318e-23,9.391556924241175626e-23,6.070736868951420526e-23,2.092558056532430026e-09,8.256584964763169805e-08,5.380698320107837346e-08,4.523494316947387427e-20,2.100000000000000193e-09
5.299999999999998046e-01,7.241230271857009015e-20,1.958997907886185452e-13,3.325740541163467290e-17,1.215332390649738857e-22,1.493524126709637918e-22,1.018623168676996869e-22,2.282509481627398001e-09,8.162204083732895476e-08,5.339347776675058573e-08,7.715586819019820476e-20,2.100000000000000193e-09
5.399999999999998135e-01,1.110203560559871780e-19,1.940281657419031110e-13,4.835425088294610036e-17,2.133186504845915694e-22,2.337865981423856020e-22,1.678926444066767716e-22,2.481534555845403335e-09,8.070636316369753587e-08,5.299079124304194029e-08,1.290956555581862981e-19,2.100000000000000193e-09
5.499999999999998224e-01,1.678111181777966252e-19,1.922073947655943786e-13,6.932728345776621183e-17,3.673339720534681841e-22,3.605081577903493333e-22,2.720810794127454162e-22,2.689542043935363244e-09,7.981748009573084325e-08,5.259844794671300783e-08,2.121019172368963885e-19,2.100000000000000193e-09
5.599999999999997202e-01,2.502512150848128060e-19,1.904352017599147272e-13,9.809095648972628259e-17,6.211735806899118512e-22,5.480620604320619311e-22,4.338988774744415715e-22,2.906422533392314717e-09,7.895414141728402049e-08,5.221600127441533469e-08,3.425150766462422811e-19,2.100000000000000193e-09
5.699999999999997291e-01,3.684324833553644495e-19,1.887094508966835207e-13,1.370621274097153517e-16,1.032469807071277723e-21,8.220008916555106881e-22,6.814781061691289405e-22,3.132050046830303212e-09,7.811517623116248930e-08,5.184303144338455424e-08,5.441274729190423330e-19,2.100000000000000193e-09
5.799999999999997380e-01,5.358409566537341367e-19,1.870281356931131848e-13,1.892590223067272749e-16,1.688189747507932468e-21,1.217113442688074622e-21,1.054909003331480337e-21,3.366283611478924731e-09,7.729948664147734636e-08,5.147914344378944276e-08,8.510703657189306557e-19,2.100000000000000193e-09
5.899999999999997469e-01,7.703052042475877242e-19,1.853893691082815843e-13,2.584125210617198875e-16,2.717614885456475012e-21,1.780227891889901379e-21,1.610582735054472199e-21,3.608968776202402787e-09,7.650604203808726375e-08,5.112396517962898721e-08,1.311621456443187172e-18,2.100000000000000193e-09
5.999999999999997558e-01,1.095154464657631895e-18,1.837913745510386132e-13,3.490900872450206337e-16,4.310212661300289321e-21,2.573701716482448273e-21,2.426843145721420646e-21,3.859939068611823432e-09,7.573387391663029374e-08,5.077714577796170039e-08,1.993161378176473712e-18,2.100000000000000193e-09
6.099999999999997646e-01,1.540619907863677641e-18,1.822324777018378082e-13,4.668325109398693697e-16,6.739921635278288377e-21,3.679724490065044740e-21,3.611259278444781229e-21,4.119017386736359167e-09,7.498207117598192969e-08,5.043835404868878897e-08,2.988546607205025238e-18,2.100000000000000193e-09
6.199999999999997735e-01,2.145515164995831448e-18,1.807110990628264271e-13,6.183034678175346342e-16,1.039774131937455455e-20,5.205574138783467490e-21,5.309883454387474884e-21,4.386017321354232566e-09,7.424977584211529653e-08,5.010727707927497712e-08,4.424208031373803880e-18,2.100000000000000193e-09
6.299999999999996714e-01,2.959234931435114683e-18,1.792257471607654846e-13,8.114517279765606215e-16,1.583494900225836214e-20,7.289981862730836874e-21,7.718917322672655019e-21,4.660744406482811260e-09,7.353617917353062577e-08,4.978361895061243238e-08,6.470328473459647782e-18,2.100000000000000193e-09
6.399999999999996803e-01,4.044112924334103371e-18,1.777750123362263161e-13,1.055685677070052852e-15,2.381976322823538317e-20,1.011077558210927220e-20,1.109927020024546251e-20,4.942997296712363169e-09,7.284051810874997324e-08,4.946709956184934571e-08,9.353498197021426686e-18,2.100000000000000193e-09
6.499999999999996891e-01,5.478182706957027482e-18,1.763575610602159833e-13,1.362059643746715532e-15,3.541084047192912548e-20,1.389398623273483919e-20,1.579455976750852237e-20,5.232568871059530670e-09,7.216207202102770313e-08,4.915745355339829242e-08,1.337229410325892419e-17,2.100000000000000193e-09
6.599999999999996980e-01,7.358386830968640935e-18,1.749721307260988220e-13,1.743471364844567836e-15,5.205163042941411497e-20,1.892461530008308098e-20,2.225317421261755952e-20,5.529247263841814199e-09,7.150015974943813473e-08,4.885442931854784584e-08,1.891627516078882819e-17,2.100000000000000193e-09
6.699999999999997069e-01,9.804281348849240133e-18,1.736175248705366228e-13,2.214869766199620462e-15,7.569032750914499699e-20,2.555927543177446471e-20,3.105508656188230344e-20,5.832816823742294158e-09,7.085413687901170744e-08,4.855778809517093685e-08,2.648893273058572933e-17,2.100000000000000193e-09
6.799999999999997158e-01,1.296228397186767098e-17,1.722926087822933930e-13,2.793472095068415173e-15,1.089309415240860007e-19,3.424092859528640280e-20,4.294418543835143587e-20,6.143059002778386119e-09,7.022339324567976471e-08,4.826730312995173388e-08,3.673517894589546740e-17,2.100000000000000193e-09
6.899999999999997247e-01,1.701051496010916613e-17,1.709963054622396546e-13,3.498989312288594557e-15,1.552218678026615021e-19,4.551595784859677306e-20,5.886696101690659014e-20,6.459753177310839811e-09,6.960735064443203154e-08,4.798275890837205165e-08,5.047399825058738181e-17,2.100000000000000193e-09
6.999999999999996225e-01,2.216428020189373744e-17,1.697275919018334210e-13,4.353858540227223078e-15,2.190892629827613583e-19,6.005381917592109403e-20,8.001845958786616809e-20,6.782677403559234915e-09,6.900546072146902392e-08,4.770395044440681956e-08,6.873692566043037616e-17,2.100000000000000193e-09
7.099999999999996314e-01,2.868224584930287406e-17,1.684854956508229509e-13,5.383481267649492922e-15,3.064235231068987415e-19,7.866952883338552173e-20,1.078964939491957490e-19,7.111609110330059517e-09,6.841720303318547204e-08,4.743068262452784846e-08,9.281304938727649167e-17,2.100000000000000193e-09
7.199999999999996403e-01,3.687335331034513356e-17,1.672690916479755694e-13,6.616465935774376583e-15,4.248282092139860922e-19,1.023492490931672273e-19,1.443651688362098208e-19,7.446325731836101981e-09,6.784208325664886834e-08,4.716276960116075562e-08,1.243012643016129232e-16,2.100000000000000193e-09
7.299999999999996492e-01,4.710452234954003241e-17,1.660774992913349023e-13,8.084873471436738299e-15,5.840418648128498000e-19,1.322792410327691210e-19,1.917288497710580994e-19,7.786605283594394985e-09,6.727963153781000652e-08,4.690003423123271608e-08,1.651705255193135522e-16,2.100000000000000193e-09
7.399999999999996581e-01,5.980918851764981145e-17,1.649098797269003406e-13,9.824464293518054892e-15,7.964443103593661243e-19,1.698784569745758858e-19,2.528177690823931647e-19,8.132226884448001107e-09,6.672940096514933259e-08,4.664230755590392846e-08,2.178288674859782078e-16,2.100000000000000193e-09
7.499999999999996669e-01,7.549671912498565327e-17,1.637654333367387963e-13,1.187494529732694036e-14,1.077660171730451273e-18,2.168350472495832934e-19,3.310865234427589290e-19,8.482971227775200982e-09,6.619096615765859584e-08,4.638942831793924649e-08,2.852019627030623831e-16,2.100000000000000193e-09
7.599999999999996758e-01,9.476274950486108270e-17,1.626433974094192286e-13,1.428021531782559248e-14,1.447273591079097754e-18,2.751470560725628686e-19,4.307267721728839992e-19,8.838621004930308024e-09,6.566392195721833106e-08,4.614124251354411862e-08,3.708219952158498607e-16,2.100000000000000193e-09
7.699999999999996847e-01,1.183004784042069213e-16,1.615430439773316652e-13,1.708860758557357786e-14,1.929669266715811795e-18,3.471675794337362089e-19,5.567954939005831177e-19,9.198961283912790697e-09,6.514788221637655579e-08,4.589760297577883574e-08,4.789276168112985050e-16,2.100000000000000193e-09
7.799999999999996936e-01,1.469129580124511585e-16,1.604636778069421202e-13,2.035312771794952161e-14,2.555016160304767915e-18,4.356546540180567916e-19,7.153602001405655379e-19,9.563779846196064976e-09,6.464247867344526181e-08,4.565836898695840522e-08,6.145757383319324127e-16,2.100000000000000193e-09
7.899999999999995914e-01,1.815264104278280809e-16,1.594046345293630214e-13,2.413168583126768195e-14,3.360411380579338430e-18,5.438261402665669304e-19,9.136625372674148501e-19,9.932867484557672314e-09,6.414735990758884530e-08,4.542340591766733829e-08,7.837658845120906788e-16,2.100000000000000193e-09
7.999999999999996003e-01,2.232045982969998481e-16,1.583652788998045512e-13,2.848732141546315340e-14,4.391202888455887930e-18,6.754198548257646252e-19,1.160301732566087918e-18,1.030601826465480633e-08,6.366219036728737487e-08,4.519258489025702482e-08,9.935778083289009854e-16,2.100000000000000193e-09
8.099999999999996092e-01,2.731642729873182377e-16,1.573450031755356153e-13,3.348841968054167451e-14,5.702510754191616310e-18,8.347591978445117473e-19,1.465439355045795909e-18,1.068302975298014066e-08,6.318664946617863059e-08,4.496578246488387244e-08,1.252323020206784359e-15,2.100000000000000193e-09
8.199999999999996181e-01,3.327917190024896905e-16,1.563432256029331167e-13,3.920891816144130889e-14,7.360967718484263731e-18,1.026824508946421815e-18,1.841026867080714969e-18,1.106370321371479223e-08,6.272043074083838176e-08,4.474288034631647517e-08,1.569710838815792447e-15,2.100000000000000193e-09
8.299999999999996270e-01,4.036604084746586631e-16,1.553593890050531871e-13,4.572850245374305763e-14,9.446700751854014168e-18,1.257330372320825031e-18,2.301057438397330345e-18,1.144784377687635210e-08,6.226324106555751170e-08,4.452376510990515539e-08,1.957029514073169945e-15,2.100000000000000193e-09
8.399999999999996358e-01,4.875497745040492086e-16,1.543929594619243720e-13,5.313279004526416280e-14,1.205557615651595720e-17,1.532809076345479120e-18,2.861843479273213203e-18,1.183526058003681164e-08,6.181479991963057953e-08,4.430832794524748004e-08,2.427342909806393008e-15,2.100000000000000193e-09
8.499999999999996447e-01,5.864651069160972232e-16,1.534434250764526210e-13,6.151350130644073250e-14,1.530173149920551080e-17,1.860700416599348837e-18,3.542321324973100890e-18,1.222576688576047112e-08,6.137483870305846908e-08,4.409646441621325193e-08,2.995703163970494677e-15,2.100000000000000193e-09
8.599999999999995426e-01,7.026585687116056707e-16,1.525102948194508445e-13,7.096861680410235049e-14,1.932041828996797365e-17,2.249448013180464239e-18,4.364384468459363770e-18,1.261918017678957993e-08,6.094310009694357986e-08,4.388807423610311457e-08,3.679379669017851907e-15,2.100000000000000193e-09
8.699999999999995515e-01,8.386513261421021571e-16,1.515930974478652194e-13,8.160252020740006564e-14,2.427117981975839303e-17,2.708602294052222824e-18,5.353246693419037130e-18,1.301532223088680120e-08,6.051933746517607426e-08,4.368306105682489707e-08,4.498104634739725814e-15,2.100000000000000193e-09
8.799999999999995604e-01,9.972567799948143692e-16,1.506913804907782542e-13,9.352612615997085333e-14,3.034138892908363425e-17,3.248930275853962802e-18,6.537836404888082087e-18,1.341401917712076796e-08,6.010331429431021982e-08,4.348133227106355699e-08,5.474335411438586236e-15,2.100000000000000193e-09
8.899999999999995692e-01,1.181604880361409938e-15,1.498047092982254013e-13,1.068569925977699127e-13,3.775017069249022159e-17,3.882532252385301981e-18,7.951223390568976218e-18,1.381510153527193842e-08,5.969480366877886664e-08,4.328279882650546078e-08,6.633533663477249632e-15,2.100000000000000193e-09
8.999999999999995781e-01,1.395167501933349186e-15,1.489326661482777689e-13,1.217194170962332383e-13,4.675273506256791329e-17,4.622965478963622526e-18,9.631079172751178774e-18,1.421840423992017325e-08,5.929358777886315875e-08,4.308737505125756788e-08,8.004461392946334398e-15,2.100000000000000193e-09
9.099999999999995870e-01,1.641784851750838264e-15,1.480748494082179220e-13,1.382445169327098497e-13,5.764514441695085534e-17,5.485374918225148586e-18,1.162017202905907714e-17,1.462376665067268315e-08,5.889945745902089223e-08,4.289497848967139544e-08,9.619493721252975154e-15,2.100000000000000193e-09
9.199999999999995959e-01,1.925692876369397662e-15,1.472308727459789456e-13,1.565702926494472529e-13,7.076954068887391769e-17,6.486631089851565355e-18,1.396689767065092973e-17,1.503103254988878095e-08,5.851221175440038441e-08,4.270552974784066176e-08,1.151494824373300518e-14,2.100000000000000193e-09
9.299999999999996048e-01,2.251551630629783727e-15,1.464003643883237072e-13,1.768416749982334962e-13,8.651985633397667157e-17,7.645475043308391038e-18,1.672584646959339072e-17,1.544005012915860202e-08,5.813165751352856111e-08,4.251895234811185665e-08,1.373143067974831219e-14,2.100000000000000193e-09
9.399999999999996136e-01,2.624474565653485464e-15,1.455829664225256949e-13,1.992105552393803578e-13,1.053480327928368878e-16,8.982670449141963845e-18,1.995840802364993207e-17,1.585067196570317155e-08,5.775760900532899318e-08,4.233517259198462682e-08,1.631419644899852113e-14,2.100000000000000193e-09
9.499999999999995115e-01,3.050058689362342771e-15,1.447783341385676206e-13,2.238357988545947484e-13,1.277707693512202692e-16,1.052116278084001480e-17,2.373341373734756878e-17,1.626275498977779076e-08,5.738988755878267232e-08,4.215411943083748165e-08,1.931352771470007992e-14,2.100000000000000193e-09
9.599999999999995204e-01,3.534415548764525852e-15,1.439861354091078303e-13,2.508832428150922815e-13,1.543768243808031920e-16,1.228624553586032281e-17,2.812781798370269102e-17,1.667616044407272045e-08,5.702832122366315182e-08,4.197572434395534668e-08,2.278512534662827161e-14,2.100000000000000193e-09
