,Te,ne,nH,nH_2s,nH2_v0,nH2_v1,nH2_v2,nH2_v3,nH2_v4,nH2_v5,nH2_v6,nH2_v7,nH2_v8,nH2_v9,nHp,nH2p,nH3p,nHm
2156,6.096953466637634,1.2386550854557702e+16,9.149578303716224e+18,7.358369915151426e+16,3.163596622073278e+20,4.829827478563394e+17,1.6268580850929738e+17,1.1326789606995838e+17,8.799809117106214e+16,7.136640531292361e+16,5.39294844900743e+16,4.313108842022108e+16,3.355723022463154e+16,2.6115524251215876e+16,3566402349351271.0,744302812940337.5,8212280100054436.0,136434407788341.72
2157,6.096952867935766,1.238655308915265e+16,9.149595929703727e+18,7.358370057019546e+16,3.163596533568476e+20,4.829828056573333e+17,1.6268580780261418e+17,1.1326789291817125e+17,8.799808760910078e+16,7.136640149974837e+16,5.392948144526406e+16,4.313108579750416e+16,3.3557227957151456e+16,2.6115522365137596e+16,3566405685674395.5,744302708995135.4,8212279083896536.0,136434389413418.88
2158,6.096952269360906,1.2386555323274414e+16,9.149613551963476e+18,7.358370198858144e+16,3.1635964450823923e+20,4.829828634460803e+17,1.6268580709607888e+17,1.1326788976704998e+17,8.799808404789214e+16,7.136639768737903e+16,5.392947840109726e+16,4.313108317534147e+16,3.355722569015058e+16,2.6115520479457924e+16,3566409021291595.0,744302605071946.4,8212278067953264.0,136434371042392.84
2159,6.096951670913053,1.2386557556922996e+16,9.149631170495468e+18,7.35837034066722e+16,3.1635963566150274e+20,4.829829212225804e+17,1.6268580638969146e+17,1.1326788661659458e+17,8.799808048743621e+16,7.13663938758156e+16,5.392947535757391e+16,4.3131080553733016e+16,3.3557223423628908e+16,2.611551859417686e+16,3566412356202869.5,744302501170770.4,8212277052224621.0,136434352675263.62
2160,6.0969510725922085,1.23865597900984e+16,9.149648785299705e+18,7.358370482446771e+16,3.16359626816638e+20,4.829829789868336e+17,1.6268580568345194e+17,1.1326788346680502e+17,8.7998076927733e+16,7.136639006505806e+16,5.392947231469401e+16,4.313107793267878e+16,3.355722115758645e+16,2.6115516709294404e+16,3566415690408218.5,744302397291607.4,8212276036710606.0,136434334312031.23
2161,6.096950474398371,1.2386562022800624e+16,9.149666396376185e+18,7.358370624196802e+16,3.163596179736452e+20,4.829830367388399e+17,1.626858049773603e+17,1.1326788031768133e+17,8.79980733687825e+16,7.136638625510644e+16,5.392946927245755e+16,4.313107531217878e+16,3.355721889202319e+16,2.6115514824810556e+16,3566419023907643.0,744302293434457.4,8212275021411220.0,136434315952695.66
2162,6.096949876331542,1.238656425502967e+16,9.149684003724911e+18,7.358370765917309e+16,3.163596091325242e+20,4.829830944785993e+17,1.6268580427141654e+17,1.1326787716922349e+17,8.79980698105847e+16,7.136638244596072e+16,5.3929466230864536e+16,4.313107269223302e+16,3.355721662693914e+16,2.611551294072531e+16,3566422356701142.0,744302189599320.4,8212274006326463.0,136434297597256.9
2163,6.09694927839172,1.2386566486785532e+16,9.14970160734588e+18,7.358370907608293e+16,3.16359600293275e+20,4.829831522061118e+17,1.6268580356562067e+17,1.1326787402143152e+17,8.799806625313963e+16,7.13663786376209e+16,5.392946318991497e+16,4.313107007284149e+16,3.35572143623343e+16,2.6115511057038676e+16,3566425688788716.0,744302085786196.4,8212272991456334.0,136434279245714.97
2164,6.096948680578906,1.2386568718068214e+16,9.149719207239093e+18,7.358371049269754e+16,3.163595914558976e+20,4.829832099213774e+17,1.626858028599727e+17,1.132678708743054e+17,8.799806269644726e+16,7.136637483008698e+16,5.392946014960885e+16,4.313106745400418e+16,3.3557212098208664e+16,2.6115509173750644e+16,3566429020170364.5,744301981995085.5,8212271976800834.0,136434260898069.84
2165,6.0969480828931,1.2386570948877716e+16,9.149736803404551e+18,7.358371190901693e+16,3.163595826203921e+20,4.8298326762439616e+17,1.626858021544726e+17,1.1326786772784515e+17,8.799805914050762e+16,7.136637102335896e+16,5.392945710994618e+16,4.31310648357211e+16,3.3557209834562236e+16,2.6115507290861224e+16,3566432350846088.5,744301878225987.5,8212270962359962.0,136434242554321.55
2166,6.096947485334301,1.2386573179214038e+16,9.149754395842253e+18,7.358371332504109e+16,3.1635957378675835e+20,4.82983325315168e+17,1.6268580144912042e+17,1.1326786458205077e+17,8.799805558532069e+16,7.1366367217436856e+16,5.392945407092694e+16,4.3131062217992264e+16,3.3557207571395012e+16,2.611550540837041e+16,3566435680815887.0,744301774478902.6,8212269948133719.0,136434224214470.08
2167,6.096946887902511,1.238657540907718e+16,9.149771984552199e+18,7.358371474077002e+16,3.163595649549965e+20,4.829833829936929e+17,1.6268580074391613e+17,1.1326786143692222e+17,8.799805203088646e+16,7.136636341232065e+16,5.392945103255117e+16,4.313105960081765e+16,3.3557205308706996e+16,2.6115503526278196e+16,3566439010079760.5,744301670753830.8,8212268934122104.0,136434205878515.42
2168,6.096946290597727,1.2386577638467142e+16,9.149789569534389e+18,7.358371615620371e+16,3.1635955612510644e+20,4.8298344065997094e+17,1.626858000388597e+17,1.1326785829245955e+17,8.799804847720496e+16,7.136635960801034e+16,5.392944799481883e+16,4.313105698419726e+16,3.3557203046498188e+16,2.6115501644584596e+16,3566442338637709.0,744301567050771.9,8212267920325118.0,136434187546457.58
2169,6.096945693419952,1.2386579867383922e+16,9.149807150788824e+18,7.358371757134219e+16,3.163595472970883e+20,4.829834983140021e+17,1.6268579933395117e+17,1.1326785514866274e+17,8.799804492427618e+16,7.136635580450594e+16,5.392944495772994e+16,4.313105436813111e+16,3.3557200784768588e+16,2.61154997632896e+16,3566445666489732.5,744301463369726.0,8212266906742760.0,136434169218296.55
2170,6.0969450963691845,1.2386582095827524e+16,9.149824728315503e+18,7.358371898618544e+16,3.163595384709419e+20,4.829835559557864e+17,1.6268579862919053e+17,1.1326785200553179e+17,8.79980413721001e+16,7.136635200180744e+16,5.39294419212845e+16,4.313105175261919e+16,3.355719852351819e+16,2.6115497882393212e+16,3566448993635831.0,744301359710693.1,8212265893375031.0,136434150894032.36
2171,6.096944499445424,1.2386584323797944e+16,9.149842302114426e+18,7.358372040073346e+16,3.1635952964666733e+20,4.829836135853237e+17,1.626857979245778e+17,1.1326784886306669e+17,8.799803782067674e+16,7.136634819991484e+16,5.39294388854825e+16,4.31310491376615e+16,3.3557196262747004e+16,2.611549600189543e+16,3566452320076004.0,744301256073673.4,8212264880221931.0,136434132573664.97
2172,6.096943902648673,1.2386586551295184e+16,9.149859872185593e+18,7.358372181498624e+16,3.163595208242646e+20,4.829836712026142e+17,1.6268579722011293e+17,1.1326784572126746e+17,8.799803427000608e+16,7.136634439882815e+16,5.392943585032395e+16,4.313104652325804e+16,3.3557194002455024e+16,2.6115494121796256e+16,3566455645810252.0,744301152458666.5,8212263867283459.0,136434114257194.4
2173,6.096943305978928,1.2386588778319244e+16,9.149877438529005e+18,7.35837232289438e+16,3.1635951200373375e+20,4.829837288076577e+17,1.6268579651579594e+17,1.1326784258013408e+17,8.799803072008814e+16,7.136634059854736e+16,5.392943281580885e+16,4.313104390940881e+16,3.3557191742642252e+16,2.611549224209569e+16,3566458970838575.0,744301048865672.8,8212262854559615.0,136434095944620.66
2174,6.096942709436192,1.238659100487012e+16,9.14989500114466e+18,7.358372464260614e+16,3.163595031850747e+20,4.829837864004544e+17,1.6268579581162688e+17,1.1326783943966656e+17,8.799802717092293e+16,7.136633679907247e+16,5.392942978193718e+16,4.3131041296113816e+16,3.3557189483308684e+16,2.611549036279373e+16,3566462295160973.0,744300945294692.0,8212261842050400.0,136434077635943.73
2175,6.096942113020463,1.238659323094782e+16,9.14991256003256e+18,7.358372605597325e+16,3.1635949436828746e+20,4.829838439810042e+17,1.6268579510760566e+17,1.1326783629986491e+17,8.799802362251042e+16,7.136633300040349e+16,5.392942674870898e+16,4.313103868337305e+16,3.3557187224454324e+16,2.6115488483890376e+16,3566465618777446.0,744300841745724.2,8212260829755814.0,136434059331163.62
2176,6.096941516731741,1.238659545655234e+16,9.149930115192704e+18,7.358372746904512e+16,3.163594855533721e+20,4.829839015493071e+17,1.6268579440373238e+17,1.132678331607291e+17,8.799802007485062e+16,7.136632920254041e+16,5.392942371612421e+16,4.3131036071186504e+16,3.355718496607917e+16,2.6115486605385628e+16,3566468941687993.5,744300738218769.5,8212259817675856.0,136434041030280.34
2177,6.096940920570028,1.2386597681683678e+16,9.149947666625093e+18,7.358372888182178e+16,3.163594767403285e+20,4.829839591053631e+17,1.6268579370000694e+17,1.1326783002225917e+17,8.799801652794354e+16,7.136632540548323e+16,5.392942068418289e+16,4.31310334595542e+16,3.355718270818322e+16,2.611548472727949e+16,3566472263892616.0,744300634713827.8,8212258805810527.0,136434022733293.88
2178,6.096940324535322,1.2386599906341834e+16,9.149965214329725e+18,7.35837302943032e+16,3.163594679291568e+20,4.8298401664917216e+17,1.6268579299642944e+17,1.132678268844551e+17,8.799801298178917e+16,7.136632160923196e+16,5.3929417652885016e+16,4.313103084847613e+16,3.355718045076648e+16,2.6115482849571956e+16,3566475585391313.5,744300531230899.1,8212257794159826.0,136434004440204.23
2179,6.096939728627624,1.2386602130526812e+16,9.149982758306602e+18,7.358373170648939e+16,3.1635945911985694e+20,4.829840741807344e+17,1.6268579229299978e+17,1.1326782374731688e+17,8.799800943638752e+16,7.136631781378659e+16,5.3929414622230584e+16,4.313102823795228e+16,3.3557178193828948e+16,2.6115480972263028e+16,3566478906184086.0,744300427769983.4,8212256782723754.0,136433986151011.4
2180,6.096939132846934,1.2386604354238608e+16,9.150000298555724e+18,7.358373311838035e+16,3.163594503124289e+20,4.8298413170004966e+17,1.6268579158971805e+17,1.1326782061084453e+17,8.799800589173858e+16,7.136631401914712e+16,5.392941159221961e+16,4.3131025627982664e+16,3.355717593737062e+16,2.6115479095352708e+16,3566482226270933.5,744300324331080.8,8212255771502311.0,136433967865715.39
2181,6.096938537193251,1.2386606577477226e+16,9.150017835077088e+18,7.35837345299761e+16,3.1635944150687266e+20,4.829841892071181e+17,1.626857908865842e+17,1.1326781747503803e+17,8.799800234784235e+16,7.136631022531356e+16,5.392940856285207e+16,4.313102301856728e+16,3.35571736813915e+16,2.6115477218840996e+16,3566485545651855.5,744300220914191.1,8212254760495496.0,136433949584316.2
2182,6.096937941666576,1.2386608800242662e+16,9.150035367870698e+18,7.35837359412766e+16,3.163594327031882e+20,4.829842467019396e+17,1.626857901835982e+17,1.1326781433989739e+17,8.799799880469883e+16,7.1366306432285896e+16,5.392940553412798e+16,4.313102040970613e+16,3.3557171425891588e+16,2.6115475342727892e+16,3566488864326853.0,744300117519314.5,8212253749703309.0,136433931306813.83
2183,6.096937346266909,1.238661102253492e+16,9.150052896936552e+18,7.358373735228189e+16,3.1635942390137566e+20,4.8298430418451424e+17,1.6268578948076013e+17,1.1326781120542261e+17,8.799799526230803e+16,7.1366302640064136e+16,5.3929402506047336e+16,4.313101780139921e+16,3.355716917087088e+16,2.611547346701339e+16,3566492182295925.0,744300014146450.9,8212252739125751.0,136433913033208.28
2184,6.09693675099425,1.2386613244353994e+16,9.15007042227465e+18,7.358373876299194e+16,3.1635941510143495e+20,4.829843616548419e+17,1.6268578877806995e+17,1.132678080716137e+17,8.799799172066995e+16,7.136629884864828e+16,5.392939947861014e+16,4.313101519364651e+16,3.3557166916329384e+16,2.61154715916975e+16,3566495499559071.5,744299910795600.2,8212251728762822.0,136433894763499.55
2185,6.096936155848598,1.2386615465699888e+16,9.150087943884993e+18,7.358374017340677e+16,3.16359406303366e+20,4.8298441911292275e+17,1.6268578807552765e+17,1.1326780493847064e+17,8.799798817978459e+16,7.136629505803833e+16,5.392939645181639e+16,4.313101258644805e+16,3.355716466226709e+16,2.6115469716780216e+16,3566498816116293.5,744299807466762.6,8212250718614521.0,136433876497687.62
2186,6.096935560829954,1.2386617686572606e+16,9.150105461767579e+18,7.358374158352637e+16,3.16359397507169e+20,4.8298447655875674e+17,1.6268578737313322e+17,1.1326780180599344e+17,8.799798463965194e+16,7.136629126823428e+16,5.392939342566609e+16,4.313100997980382e+16,3.3557162408684004e+16,2.611546784226154e+16,3566502131967590.5,744299704159938.1,8212249708680849.0,136433858235772.53
2187,6.096934965938318,1.238661990697214e+16,9.150122975922409e+18,7.358374299335074e+16,3.1635938871284374e+20,4.8298453399234374e+17,1.626857866708867e+17,1.132677986741821e+17,8.799798110027198e+16,7.1366287479236136e+16,5.392939040015923e+16,4.313100737371382e+16,3.3557160155580124e+16,2.6115465968141468e+16,3566505447112962.0,744299600875126.5,8212248698961805.0,136433839977754.27
2188,6.09693437117369,1.2386622126898494e+16,9.150140486349484e+18,7.358374440287987e+16,3.163593799203903e+20,4.829845914136839e+17,1.6268578596878806e+17,1.1326779554303662e+17,8.799797756164475e+16,7.1366283691043896e+16,5.3929387375295816e+16,4.313100476817805e+16,3.3557157902955452e+16,2.6115464094420004e+16,3566508761552408.5,744299497612328.0,8212247689457390.0,136433821723632.81
2189,6.096933776536069,1.2386624346351668e+16,9.150157993048803e+18,7.35837458121138e+16,3.1635937112980875e+20,4.8298464882277715e+17,1.626857852668373e+17,1.13267792412557e+17,8.799797402377024e+16,7.136627990365755e+16,5.392938435107586e+16,4.313100216319651e+16,3.3557155650809988e+16,2.6115462221097144e+16,3566512075285930.0,744299394371542.5,8212246680167603.0,136433803473408.17
2190,6.096933182025456,1.2386626565331662e+16,9.150175496020366e+18,7.358374722105248e+16,3.16359362341099e+20,4.829847062196235e+17,1.6268578456503446e+17,1.1326778928274323e+17,8.799797048664845e+16,7.136627611707712e+16,5.3929381327499336e+16,4.313099955876921e+16,3.355715339914373e+16,2.6115460348172896e+16,3566515388313526.5,744299291152770.0,8212245671092445.0,136433785227080.34
2191,6.0969325876418505,1.2386628783838474e+16,9.150192995264174e+18,7.358374862969594e+16,3.163593535542611e+20,4.82984763604223e+17,1.626857838633795e+17,1.1326778615359534e+17,8.799796695027936e+16,7.1366272331302584e+16,5.3929378304566264e+16,4.313099695489613e+16,3.3557151147956676e+16,2.6115458475647252e+16,3566518700635197.5,744299187956010.5,8212244662231916.0,136433766984649.36
2192,6.096931993385253,1.2386631001872106e+16,9.150210490780227e+18,7.358375003804416e+16,3.16359344769295e+20,4.8298482097657555e+17,1.6268578316187242e+17,1.132677830251133e+17,8.799796341466298e+16,7.136626854633395e+16,5.392937528227663e+16,4.313099435157728e+16,3.355714889724883e+16,2.6115456603520216e+16,3566522012250943.5,744299084781264.1,8212243653586015.0,136433748746115.17
2193,6.096931399255664,1.2386633219432558e+16,9.150227982568522e+18,7.358375144609717e+16,3.163593359862008e+20,4.829848783366812e+17,1.626857824605132e+17,1.1326777989729712e+17,8.799795987979933e+16,7.1366264762171224e+16,5.3929372260630456e+16,4.3130991748812664e+16,3.355714664702019e+16,2.6115454731791784e+16,3566525323160764.5,744298981628530.6,8212242645154742.0,136433730511477.81
2194,6.0969308052530815,1.2386635436519832e+16,9.150245470629063e+18,7.358375285385494e+16,3.163593272049783e+20,4.8298493568454e+17,1.6268578175930192e+17,1.132677767701468e+17,8.799795634568837e+16,7.136626097881441e+16,5.392936923962772e+16,4.313098914660228e+16,3.355714439727076e+16,2.6115452860461964e+16,3566528633364660.5,744298878497810.2,8212241636938099.0,136433712280737.27
2195,6.096930211377507,1.2386637653133924e+16,9.150262954961847e+18,7.358375426131749e+16,3.163593184256278e+20,4.829849930201519e+17,1.626857810582385e+17,1.1326777364366234e+17,8.799795281233014e+16,7.136625719626348e+16,5.392936621926843e+16,4.313098654494613e+16,3.3557142148000536e+16,2.6115450989530748e+16,3566531942862631.5,744298775389102.9,8212240628936083.0,136433694053893.55
2196,6.09692961762894,1.2386639869274836e+16,9.150280435566876e+18,7.358375566848482e+16,3.16359309648149e+20,4.8298505034351686e+17,1.6268578035732298e+17,1.1326777051784373e+17,8.799794927972462e+16,7.136625341451846e+16,5.3929363199552584e+16,4.31309839438442e+16,3.355713989920952e+16,2.6115449118998136e+16,3566535251654677.5,744298672302408.5,8212239621148696.0,136433675830946.64
2197,6.096929024007381,1.2386642084942568e+16,9.150297912444149e+18,7.35837570753569e+16,3.163593008725421e+20,4.8298510765463494e+17,1.6268577965655536e+17,1.1326776739269099e+17,8.799794574787182e+16,7.136624963357935e+16,5.392936018048019e+16,4.3130981343296504e+16,3.3557137650897708e+16,2.6115447248864136e+16,3566538559740798.0,744298569237727.1,8212238613575938.0,136433657611896.56
2198,6.09692843051283,1.2386644300137116e+16,9.150315385593666e+18,7.358375848193376e+16,3.16359292098807e+20,4.829851649535062e+17,1.626857789559356e+17,1.1326776426820411e+17,8.799794221677173e+16,7.136624585344614e+16,5.392935716205124e+16,4.313097874330305e+16,3.3557135403065104e+16,2.611544537912874e+16,3566541867120993.5,744298466195058.8,8212237606217809.0,136433639396743.3
2199,6.096927837145286,1.2386646514858488e+16,9.150332855015427e+18,7.35837598882154e+16,3.1635928332694376e+20,4.829852222401305e+17,1.6268577825546374e+17,1.1326776114438309e+17,8.799793868642435e+16,7.136624207411883e+16,5.3929354144265736e+16,4.3130976143863816e+16,3.3557133155711708e+16,2.611544350979195e+16,3566545173795264.0,744298363174403.4,8212236599074307.0,136433621185486.86
2200,6.0969272439047515,1.2386648729106678e+16,9.150350320709432e+18,7.358376129420181e+16,3.163592745569523e+20,4.829852795145079e+17,1.6268577755513978e+17,1.1326775802122792e+17,8.79979351568297e+16,7.136623829559742e+16,5.392935112712368e+16,4.313097354497881e+16,3.3557130908837516e+16,2.6115441640853772e+16,3566548479763609.5,744298260175761.1,8212235592145435.0,136433602978127.23
2201,6.096926650791223,1.2386650942881688e+16,9.150367782675682e+18,7.3583762699893e+16,3.163592657888327e+20,4.829853367766384e+17,1.626857768549637e+17,1.1326775489873862e+17,8.799793162798774e+16,7.136623451788193e+16,5.392934811062507e+16,4.313097094664804e+16,3.3557128662442532e+16,2.6115439772314196e+16,3566551785026029.5,744298157199131.8,8212234585431191.0,136433584774664.42
2202,6.096926057804703,1.2386653156183518e+16,9.150385240914177e+18,7.358376410528894e+16,3.16359257022585e+20,4.8298539402652205e+17,1.6268577615493552e+17,1.1326775177691518e+17,8.799792809989851e+16,7.136623074097233e+16,5.39293450947699e+16,4.31309683488715e+16,3.3557126416526756e+16,2.6115437904173228e+16,3566555089582525.0,744298054244515.5,8212233578931575.0,136433566575098.44
2203,6.0969254649451905,1.2386655369012166e+16,9.150402695424915e+18,7.358376551038966e+16,3.16359248258209e+20,4.829854512641588e+17,1.626857754550552e+17,1.132677486557576e+17,8.799792457256198e+16,7.136622696486863e+16,5.3929342079558184e+16,4.313096575164919e+16,3.3557124171090184e+16,2.6115436036430868e+16,3566558393433095.0,744297951311912.2,8212232572646588.0,136433548379429.27
2204,6.096924872212686,1.2386657581367636e+16,9.150420146207898e+18,7.358376691519515e+16,3.163592394957049e+20,4.829855084895486e+17,1.626857747553228e+17,1.1326774553526587e+17,8.799792104597818e+16,7.136622318957084e+16,5.392933906498991e+16,4.313096315498111e+16,3.3557121926132824e+16,2.611543416908711e+16,3566561696577740.0,744297848401322.0,8212231566576230.0,136433530187656.92
2205,6.0969242796071885,1.2386659793249922e+16,9.150437593263124e+18,7.358376831970542e+16,3.163592307350726e+20,4.829855657026915e+17,1.6268577405573827e+17,1.1326774241544e+17,8.799791752014709e+16,7.136621941507895e+16,5.392933605106509e+16,4.313096055886726e+16,3.3557119681654664e+16,2.611543230214197e+16,3566564999016460.0,744297745512744.8,8212230560720500.0,136433511999781.39
2206,6.096923687128699,1.2386662004659032e+16,9.150455036590595e+18,7.358376972392046e+16,3.163592219763122e+20,4.829856229035876e+17,1.6268577335630163e+17,1.1326773929628e+17,8.79979139950687e+16,7.136621564139296e+16,5.3929333037783704e+16,4.313095796330765e+16,3.3557117437655716e+16,2.6115430435595428e+16,3566568300749254.5,744297642646180.5,8212229555079399.0,136433493815802.67
2207,6.0969230947772175,1.238666421559496e+16,9.15047247619031e+18,7.358377112784027e+16,3.163592132194236e+20,4.8298568009223674e+17,1.626857726570129e+17,1.1326773617778586e+17,8.799791047074304e+16,7.136621186851288e+16,5.392933002514578e+16,4.3130955368302264e+16,3.3557115194135972e+16,2.6115428569447492e+16,3566571601776124.5,744297539801629.4,8212228549652926.0,136433475635720.78
2208,6.096922502552744,1.2386666426057706e+16,9.150489912062269e+18,7.358377253146486e+16,3.163592044644068e+20,4.82985737268639e+17,1.6268577195787206e+17,1.1326773305995757e+17,8.79979069471701e+16,7.1366208096438696e+16,5.392932701315129e+16,4.31309527738511e+16,3.3557112951095436e+16,2.611542670369817e+16,3566574902097069.0,744297436979091.1,8212227544441082.0,136433457459535.72
2209,6.096921910455277,1.2386668636047272e+16,9.150507344206473e+18,7.35837739347942e+16,3.163591957112619e+20,4.829857944327943e+17,1.6268577125887907e+17,1.1326772994279515e+17,8.799790342434986e+16,7.1366204325170424e+16,5.392932400180024e+16,4.313095017995418e+16,3.3557110708534108e+16,2.611542483834745e+16,3566578201712088.5,744297334178566.0,8212226539443866.0,136433439287247.45
2210,6.096921318484819,1.238667084556366e+16,9.150524772622922e+18,7.358377533782834e+16,3.1635918695998875e+20,4.829858515847028e+17,1.6268577056003402e+17,1.1326772682629858e+17,8.799789990228232e+16,7.136620055470805e+16,5.392932099109265e+16,4.313094758661149e+16,3.3557108466451984e+16,2.6115422973395336e+16,3566581500621183.0,744297231400053.9,8212225534661279.0,136433421118856.03
2211,6.096920726641368,1.2386673054606866e+16,9.150542197311614e+18,7.358377674056723e+16,3.163591782105875e+20,4.8298590872436435e+17,1.6268576986133683e+17,1.1326772371046787e+17,8.799789638096752e+16,7.1366196785051576e+16,5.39293179810285e+16,4.313094499382302e+16,3.3557106224849068e+16,2.6115421108841828e+16,3566584798824352.0,744297128643554.8,8212224530093321.0,136433402954361.4
2212,6.096920134924925,1.2386675263176892e+16,9.15055961827255e+18,7.358377814301091e+16,3.1635916946305804e+20,4.82985965851779e+17,1.6268576916278752e+17,1.1326772059530304e+17,8.799789286040542e+16,7.136619301620101e+16,5.392931497160779e+16,4.313094240158879e+16,3.355710398372536e+16,2.611541924468693e+16,3566588096321596.5,744297025909068.6,8212223525739991.0,136433384793763.61
2213,6.09691954333549,1.2386677471273738e+16,9.150577035505731e+18,7.358377954515936e+16,3.163591607174004e+20,4.829860229669468e+17,1.626857684643861e+17,1.1326771748080405e+17,8.799788934059603e+16,7.1366189248156344e+16,5.3929311962830536e+16,4.313093980990878e+16,3.355710174308086e+16,2.6115417380930636e+16,3566591393112915.5,744296923196595.5,8212222521601289.0,136433366637062.64
2214,6.096918951873063,1.2386679678897402e+16,9.150594449011155e+18,7.358378094701258e+16,3.163591519736146e+20,4.829860800698677e+17,1.626857677661326e+17,1.1326771436697093e+17,8.799788582153938e+16,7.136618548091758e+16,5.392930895469673e+16,4.3130937218783016e+16,3.3557099502915564e+16,2.611541551757295e+16,3566594689198309.5,744296820506135.5,8212221517677216.0,136433348484258.48
2215,6.096918360537643,1.2386681886047888e+16,9.150611858788824e+18,7.358378234857056e+16,3.1635914323170066e+20,4.829861371605417e+17,1.6268576706802698e+17,1.1326771125380365e+17,8.799788230323541e+16,7.136618171448473e+16,5.392930594720636e+16,4.313093462821147e+16,3.3557097263229476e+16,2.6115413654613876e+16,3566597984577778.5,744296717837688.4,8212220513967772.0,136433330335351.14
2216,6.096917769329231,1.2386684092725192e+16,9.150629264838738e+18,7.358378374983331e+16,3.1635913449165855e+20,4.8298619423896877e+17,1.6268576637006922e+17,1.1326770814130224e+17,8.799787878568418e+16,7.136617794885778e+16,5.392930294035945e+16,4.313093203819416e+16,3.355709502402259e+16,2.6115411792053404e+16,3566601279251322.5,744296615191254.4,8212219510472956.0,136433312190340.62
2217,6.096917178247827,1.2386686298929318e+16,9.150646667160894e+18,7.358378515080085e+16,3.163591257534883e+20,4.82986251305149e+17,1.6268576567225936e+17,1.132677050294667e+17,8.799787526888565e+16,7.136617418403672e+16,5.3929299934155976e+16,4.313092944873108e+16,3.355709278529492e+16,2.611540992989154e+16,3566604573218941.0,744296512566833.4,8212218507192769.0,136433294049226.92
2218,6.09691658729343,1.238668850466026e+16,9.150664065755297e+18,7.358378655147315e+16,3.1635911701718984e+20,4.829863083590823e+17,1.626857649745974e+17,1.1326770191829701e+17,8.799787175283984e+16,7.136617042002157e+16,5.3929296928595944e+16,4.313092685982223e+16,3.355709054704645e+16,2.611540806812828e+16,3566607866480634.5,744296409964425.4,8212217504127210.0,136433275912010.05
2219,6.096915996466041,1.2386690709918024e+16,9.150681460621943e+18,7.358378795185022e+16,3.163591082827632e+20,4.829863654007687e+17,1.6268576427708333e+17,1.1326769880779318e+17,8.799786823754674e+16,7.136616665681233e+16,5.392929392367937e+16,4.313092427146762e+16,3.3557088309277188e+16,2.611540620676363e+16,3566611159036403.0,744296307384030.4,8212216501276280.0,136433257778689.98
2220,6.09691540576566,1.2386692914702608e+16,9.150698851760833e+18,7.358378935193208e+16,3.163590995502084e+20,4.8298642243020826e+17,1.6268576357971715e+17,1.1326769569795522e+17,8.799786472300635e+16,7.1366162894408984e+16,5.392929091940623e+16,4.3130921683667224e+16,3.3557086071987136e+16,2.6115404345797588e+16,3566614450886246.5,744296204825648.4,8212215498639979.0,136433239649266.73
2221,6.096914815192287,1.238669511901401e+16,9.150716239171967e+18,7.35837907517187e+16,3.1635909081952544e+20,4.829864794474008e+17,1.6268576288249885e+17,1.132676925887831e+17,8.799786120921867e+16,7.1366159132811544e+16,5.392928791577654e+16,4.313091909642107e+16,3.355708383517629e+16,2.611540248523015e+16,3566617742030165.0,744296102289279.4,8212214496218306.0,136433221523740.31
2222,6.0969142247459205,1.2386697322852234e+16,9.150733622855346e+18,7.35837921512101e+16,3.163590820907143e+20,4.8298653645234656e+17,1.6268576218542845e+17,1.1326768948027686e+17,8.799785769618371e+16,7.136615537202001e+16,5.39292849127903e+16,4.3130916509729144e+16,3.3557081598844644e+16,2.611540062506132e+16,3566621032468158.5,744295999774923.5,8212213494011261.0,136433203402110.72
2223,6.096913634426563,1.2386699526217274e+16,9.150751002810968e+18,7.358379355040626e+16,3.16359073363775e+20,4.8298659344504544e+17,1.6268576148850592e+17,1.1326768637243646e+17,8.799785418390147e+16,7.1366151612034376e+16,5.392928191044751e+16,4.313091392359145e+16,3.3557079362992212e+16,2.6115398765291096e+16,3566624322200226.5,744295897282580.6,8212212492018845.0,136433185284377.92
2224,6.0969130442342125,1.2386701729109136e+16,9.150768379038836e+18,7.35837949493072e+16,3.163590646387075e+20,4.8298665042549734e+17,1.626857607917313e+17,1.1326768326526194e+17,8.799785067237194e+16,7.136614785285465e+16,5.392927890874816e+16,4.313091133800798e+16,3.3557077127618984e+16,2.611539690591948e+16,3566627611226369.5,744295794812250.6,8212211490241058.0,136433167170541.97
2225,6.09691245416887,1.2386703931527818e+16,9.150785751538947e+18,7.35837963479129e+16,3.163590559155119e+20,4.829867073937024e+17,1.6268576009510454e+17,1.1326768015875328e+17,8.799784716159512e+16,7.136614409448082e+16,5.392927590769226e+16,4.3130908752978744e+16,3.3557074892724964e+16,2.611539504694647e+16,3566630899546587.5,744295692363933.8,8212210488677899.0,136433149060602.81
2226,6.0969118642305355,1.2386706133473318e+16,9.150803120311302e+18,7.358379774622338e+16,3.1635904719418805e+20,4.8298676434966054e+17,1.626857593986257e+17,1.1326767705291046e+17,8.799784365157102e+16,7.13661403369129e+16,5.39292729072798e+16,4.313090616850374e+16,3.355707265831015e+16,2.6115393188372068e+16,3566634187160880.5,744295589937629.9,8212209487329368.0,136433130954560.48
2227,6.096911274419209,1.238670833494564e+16,9.150820485355902e+18,7.358379914423864e+16,3.163590384747361e+20,4.829868212933718e+17,1.6268575870229475e+17,1.1326767394773352e+17,8.799784014229963e+16,7.136613658015087e+16,5.392926990751079e+16,4.313090358458297e+16,3.3557070424374544e+16,2.6115391330196276e+16,3566637474069248.0,744295487533339.1,8212208486195467.0,136433112852414.98
