,Te,ne,nH,nH_2s,nH2_v0,nH2_v1,nH2_v2,nH2_v3,nH2_v4,nH2_v5,nH2_v6,nH2_v7,nH2_v8,nH2_v9,nHp,nH2p,nH3p,nHm
2437,6.232583944878408,1.1894841815124094e+16,5.124933034214673e+18,7.298730573095218e+16,3.184178436647611e+20,4.520295845039827e+17,1.5403195973652077e+17,1.0930045265658918e+17,8.613290157771626e+16,7.069315656142974e+16,5.378861826028703e+16,4.3263062059211256e+16,3.3817222503723044e+16,2.6410832407637836e+16,2790708234529880.5,769290544594395.4,8461389132059457.0,126546096059638.8
2438,6.232555008324266,1.1894944612269366e+16,5.125814035546045e+18,7.298795237133024e+16,3.1841734489990155e+20,4.5205827058732845e+17,1.5404464242816032e+17,1.0930749063656795e+17,8.613710788470306e+16,7.069565104710371e+16,5.379000868960567e+16,4.32638495380979e+16,3.381765166681117e+16,2.641104809623838e+16,2790887575166542.0,769285330219600.4,8461334354878302.0,126562647995077.14
2439,6.232526078358224,1.1895047384786006e+16,5.126694849127677e+18,7.298859765334958e+16,3.1841684631147486e+20,4.520869202504252e+17,1.5405730793161763e+17,1.0931451813096272e+17,8.614130729729122e+16,7.069814100730974e+16,5.379139634130348e+16,4.326463524729239e+16,3.381807971626158e+16,2.6411263099685204e+16,2791066859484159.0,769280116633475.5,8461279589723203.0,126579181054832.9
2440,6.232497154978494,1.1895150132675996e+16,5.127575474998092e+18,7.298924157883603e+16,3.184163478993578e+20,4.5211553353620826e+17,1.5406995626771034e+17,1.0932153515344779e+17,8.614549982502315e+16,7.0700626448562344e+16,5.37927812194818e+16,4.326541918944404e+16,3.3818506653746424e+16,2.641147741899586e+16,2791246087518858.5,769274903836603.0,8461224836578265.0,126595695257729.2
2441,6.232468238183325,1.1895252855941184e+16,5.12845591319582e+18,7.298988414960194e+16,3.184158496634276e+20,4.5214411048752435e+17,1.5408258745723142e+17,1.0932854171767586e+17,8.614968547742166e+16,7.0703107377358904e+16,5.379416332822873e+16,4.326620136719167e+16,3.3818932480929852e+16,2.641169105518187e+16,2791425259306587.5,769269691829571.6,8461170095427616.0,126612190622591.66
2442,6.232439327971003,1.189535555458326e+16,5.129336163759398e+18,7.29905253674462e+16,3.184153516035615e+20,4.5217265114713216e+17,1.5409520152094915e+17,1.0933553783727792e+17,8.615386426398982e+16,7.070558380017966e+16,5.379554267161911e+16,4.3266981783163576e+16,3.3819357199467996e+16,2.6411904009248736e+16,2791604374883116.0,769264480612978.0,8461115366255413.0,126628667168248.4
2443,6.2324104243398475,1.1895458228603774e+16,5.130216226727367e+18,7.29911652341543e+16,3.184148537196371e+20,4.522011555577016e+17,1.5410779847960717e+17,1.093425235258633e+17,8.615803619421102e+16,7.0708055723487784e+16,5.379691925371458e+16,4.326776043997752e+16,3.381978081100898e+16,2.6412116282195936e+16,2791783434284036.5,769259270187425.2,8461060649045841.0,126645124913530.02
2444,6.232381527288219,1.1895560878004126e+16,5.131096102138274e+18,7.299180375149819e+16,3.184143560115321e+20,4.522296237618146e+17,1.5412037835392432e+17,1.0934949879701966e+17,8.616220127754898e+16,7.071052315372926e+16,5.3798293078563464e+16,4.3268537340240776e+16,3.3820203317192916e+16,2.641232787501691e+16,2791962437544762.5,769254060553524.0,8461005943783109.0,126661563877269.64
2445,6.232352636814513,1.1895663502785576e+16,5.131975790030672e+18,7.299244092123642e+16,3.184138584791245e+20,4.522580558019643e+17,1.5413294116459488e+17,1.0935646366431302e+17,8.616635952344773e+16,7.071298609733303e+16,5.379966415020091e+16,4.326931248655007e+16,3.3820624719651908e+16,2.64125387886991e+16,2792141384700529.5,769248851711892.0,8460951250451457.0,126677984078302.84
2446,6.232323752917161,1.1895766102949228e+16,5.132855290443119e+18,7.299307674511405e+16,3.1841336112229247e+20,4.522864517205557e+17,1.5414548693228832e+17,1.0936341814128774e+17,8.61705109413316e+16,7.071544456071084e+16,5.380103247264879e+16,4.327008588149164e+16,3.3821045020010056e+16,2.6412749024223892e+16,2792320275786395.0,769243643663154.0,8460896569035148.0,126694385535467.72
2447,6.232294875594631,1.1895868678496052e+16,5.133734603414178e+18,7.299371122486272e+16,3.184128639409143e+20,4.523148115599054e+17,1.5415801567764947e+17,1.0937036224146648e+17,8.617465554060526e+16,7.071789855025738e+16,5.380239804991574e+16,4.327085752764118e+16,3.382146421988343e+16,2.6412958582566668e+16,2792499110837240.0,769238436407942.0,8460841899518475.0,126710768267604.86
2448,6.232266004845432,1.1895971229426858e+16,5.13461372898242e+18,7.299434436220058e+16,3.1841236693486875e+20,4.5234313536224154e+17,1.541705274212985e+17,1.0937729597835024e+17,8.61787933306537e+16,7.072034807235016e+16,5.380376088599715e+16,4.327162742756388e+16,3.382188232088012e+16,2.6413167464696776e+16,2792677889887765.5,769233229946895.0,8460787241885755.0,126727132293557.34
2449,6.2322371406681025,1.189607375574232e+16,5.13549266718642e+18,7.299497615883232e+16,3.184118701040346e+20,4.523714231697039e+17,1.5418302218383082e+17,1.0938421936541837e+17,8.618292432084218e+16,7.072279313334963e+16,5.3805120984875176e+16,4.327239558381442e+16,3.3822299324600176e+16,2.6413375671577548e+16,2792856612972496.0,769228024280659.5,8460732596121334.0,126743477632170.75
2450,6.232208283061225,1.1896176257442958e+16,5.136371418064757e+18,7.299560661644923e+16,3.1841137344829076e+20,4.523996750243438e+17,1.5419549998581718e+17,1.0939113241612856e+17,8.61870485205163e+16,7.072523373959909e+16,5.38064783505187e+16,4.327316199893693e+16,3.3822715232635656e+16,2.641358320416628e+16,2793035280125776.5,769222819409888.8,8460677962209586.0,126759804302293.14
2451,6.232179432023415,1.189627873452915e+16,5.137249981656018e+18,7.299623573672907e+16,3.1841087696751664e+20,4.524278909681243e+17,1.5420796084780368e+17,1.0939803514391682e+17,8.619116593900202e+16,7.07276698974247e+16,5.38078329868834e+16,4.327392667546506e+16,3.38231300465706e+16,2.641379006341425e+16,2793213891381775.0,769217615335243.2,8460623340134908.0,126776112322775.08
2452,6.232150587553323,1.189638118700113e+16,5.138128357998795e+18,7.299686352133618e+16,3.184103806615916e+20,4.5245607104292006e+17,1.5422040479031165e+17,1.094049275621975e+17,8.619527658560555e+16,7.073010161313556e+16,5.380918489791169e+16,4.327468961592192e+16,3.382354376798104e+16,2.641399625026671e+16,2793392446774481.5,769212412057390.8,8460568729881728.0,126792401712469.62
2453,6.232121749649642,1.189648361485898e+16,5.139006547131684e+18,7.299748997192144e+16,3.1840988453039525e+20,4.524842152905172e+17,1.5423283183383776e+17,1.0941180968436328e+17,8.619938046961342e+16,7.073252889302358e+16,5.3810534087532744e+16,4.327545082282011e+16,3.3823956398435e+16,2.641420176566289e+16,2793570946337708.0,769207209577006.1,8460514131434498.0,126808672490232.31
2454,6.232092918311096,1.1896586018102638e+16,5.139884549093289e+18,7.299811509012229e+16,3.1840938857380754e+20,4.5251232375261357e+17,1.54245241998854e+17,1.0941868152378518e+17,8.620347760029254e+16,7.07349517433636e+16,5.381188055966249e+16,4.327621029866172e+16,3.382436793949249e+16,2.6414406610535988e+16,2793749390105088.0,769202007894771.2,8460459544777700.0,126824924674921.22
2455,6.232064093536448,1.1896688396731896e+16,5.140762363922218e+18,7.299873887756266e+16,3.1840889279170865e+20,4.5254039647081875e+17,1.5425763530580768e+17,1.0942554309381256e+17,8.620756798689005e+16,7.073737017041332e+16,5.381322431820361e+16,4.3276968045938296e+16,3.382477839270551e+16,2.641461078581318e+16,2793927778110077.0,769196807011375.2,8460404969895839.0,126841158285396.86
2456,6.2320352753245,1.1896790750746398e+16,5.141639991657085e+18,7.299936133585307e+16,3.1840839718397877e+20,4.5256843348665363e+17,1.542700117751214e+17,1.0943239440777312e+17,8.621165163863346e+16,7.073978418041333e+16,5.3814565367045544e+16,4.3277724067130904e+16,3.3825187759618056e+16,2.6414814292415624e+16,2794106110385954.0,769191606927514.5,8460350406773451.0,126857373340522.27
2457,6.232006463674087,1.1896893080145644e+16,5.142517432336509e+18,7.29999824665906e+16,3.184079017504984e+20,4.52596434841551e+17,1.5428237142719306e+17,1.0943923547897285e+17,8.621572856473058e+16,7.074219377958708e+16,5.3815903710064504e+16,4.3278478364710056e+16,3.3825596041766108e+16,2.641501713125845e+16,2794284386965817.5,769186407643892.2,8460295855395096.0,126873569859162.98
2458,6.231977658584082,1.1896995384928984e+16,5.143394685999116e+18,7.30006022713588e+16,3.184074064911484e+20,4.526244005768551e+17,1.5429471428239587e+17,1.0944606632069614e+17,8.621979877436952e+16,7.0744598974140936e+16,5.381723935112344e+16,4.327923094113578e+16,3.382600324067763e+16,2.6415219303250748e+16,2794462607882590.0,769181209161219.2,8460241315745362.0,126889747860187.02
2459,6.2319488600533965,1.1897097665095628e+16,5.144271752683537e+18,7.300122075172782e+16,3.184069114058097e+20,4.526523307338218e+17,1.5430704036107837e+17,1.0945288694620566e+17,8.622386227671874e+16,7.0746999770264104e+16,5.381857229407206e+16,4.3279981798857544e+16,3.3826409357872596e+16,2.641542080929561e+16,2794640773169015.0,769176011480213.0,8460186787808864.0,126905907362464.89
2460,6.231920068080977,1.1897199920644632e+16,5.145148632428408e+18,7.300183790925435e+16,3.184064164943634e+20,4.526802253536187e+17,1.5431934968356435e+17,1.0945969736874246e+17,8.622791908092698e+16,7.07493961741287e+16,5.381990254274684e+16,4.3280730940314344e+16,3.3826814394862944e+16,2.6415621650290084e+16,2794818882857658.5,769170814601598.4,8460132271570245.0,126922048384869.61
2461,6.231891282665806,1.1897302151574912e+16,5.146025325272369e+18,7.300245374548162e+16,3.1840592175669084e+20,4.527080844773248e+17,1.54331642270153e+17,1.0946649760152589e+17,8.623196919612331e+16,7.075178819188971e+16,5.382123010097099e+16,4.328147836793463e+16,3.3827218353152616e+16,2.6415821827125196e+16,2794996936980908.0,769165618526107.4,8460077767014172.0,126938170946276.67
2462,6.231862503806907,1.189740435788523e+16,5.14690183125407e+18,7.30030682619394e+16,3.184054271926737e+20,4.527359081459309e+17,1.5434391814111872e+17,1.0947328765775363e+17,8.623601263141714e+16,7.0754175829685e+16,5.382255497255451e+16,4.3282224084136344e+16,3.3827621234237548e+16,2.641602134068595e+16,2795174935570973.5,769160423254479.1,8460023274125342.0,126954275065564.1
2463,6.231833731503334,1.1897506539574212e+16,5.147778150412163e+18,7.300368146014395e+16,3.184049328021937e+20,4.527636964003393e+17,1.5435617731671133e+17,1.0948006755060176e+17,8.624004939589813e+16,7.075655909363531e+16,5.382387716129413e+16,4.3282968091326904e+16,3.3828023039605656e+16,2.6416220191851336e+16,2795352878659886.5,769155228787459.9,8459968792888477.0,126970360761612.36
2464,6.231804965754183,1.1897608696640328e+16,5.148654282785307e+18,7.300429334159818e+16,3.18404438585133e+20,4.527914492813641e+17,1.5436841981715584e+17,1.094868372932246e+17,8.624407949863632e+16,7.075893798984427e+16,5.382519667097333e+16,4.328371039190322e+16,3.382842377073685e+16,2.6416418381494292e+16,2795530766279501.5,769150035125803.0,8459914323288327.0,126986428053304.45
2465,6.2317762065585836,1.1897710829081904e+16,5.149530228412164e+18,7.300490390779146e+16,3.1840394454137366e+20,4.528191668297307e+17,1.543806456626526e+17,1.0949359689875488e+17,8.624810294868205e+16,7.076131252439839e+16,5.382651350536238e+16,4.328445098825166e+16,3.3828823429103024e+16,2.6416615910481756e+16,2795708598461493.5,769144842270269.1,8459859865309668.0,127002476959525.84
2466,6.231747453915704,1.1897812936897128e+16,5.150405987331407e+18,7.300551316019974e+16,3.184034506707982e+20,4.5284684908607635e+17,1.5439285487337738e+17,1.0950034638030363e+17,8.625211975506594e+16,7.0763682703367064e+16,5.382782766821828e+16,4.328518988274813e+16,3.382922201616807e+16,2.641681277967463e+16,2795886375237360.5,769139650221626.0,8459805418937305.0,127018507499164.53
2467,6.231718707824749,1.1897915020084026e+16,5.151281559581709e+18,7.300612110028549e+16,3.1840295697328924e+20,4.528744960909498e+17,1.544050474694811e+17,1.0950708575096021e+17,8.625612992679894e+16,7.076604853280254e+16,5.382913916328479e+16,4.3285927077757944e+16,3.3829619533387876e+16,2.64170089899278e+16,2796064096638422.5,769134458980648.2,8459750984156066.0,127034519691110.97
2468,6.231689968284958,1.1898017078640492e+16,5.152156945201751e+18,7.300672772949774e+16,3.184024634487297e+20,4.529021078848116e+17,1.5441722347109005e+17,1.0951381502379234e+17,8.626013347287238e+16,7.076841001873998e+16,5.383044799429244e+16,4.328666257563596e+16,3.38300159822103e+16,2.6417204542090116e+16,2796241762695821.0,769129268548118.0,8459696560950811.0,127050513554258.12
2469,6.2316612352956104,1.1898119112564266e+16,5.153032144230221e+18,7.300733304927206e+16,3.1840197009700264e+20,4.5292968450803354e+17,1.5442938289830586e+17,1.0952053421184605e+17,8.62641304022578e+16,7.077076716719741e+16,5.38317541649585e+16,4.328739637872648e+16,3.3830411364075204e+16,2.6417399437004404e+16,2796419373440520.0,769124078924824.4,8459642149306423.0,127066489107501.44
2470,6.2316325099613765,1.189822116812633e+16,5.153907153168656e+18,7.300794044654973e+16,3.1840147688963316e+20,4.529572391844496e+17,1.5444152668664912e+17,1.0952724512027875e+17,8.626812308797254e+16,7.077312259055878e+16,5.383306001377088e+16,4.328813057256617e+16,3.3830807408309556e+16,2.6417595081515652e+16,2796596968501846.0,769118887575396.2,8459587753171373.0,127082441122286.95
2471,6.231603791665832,1.1898323219545996e+16,5.154781974026244e+18,7.300854803672306e+16,3.184009838423026e+20,4.52984764609919e+17,1.5445365434619366e+17,1.0953394676372573e+17,8.627211022196738e+16,7.077547484283533e+16,5.38343642437512e+16,4.328886399896072e+16,3.383120315375562e+16,2.6417790693190924e+16,2796774525850719.5,769113695913493.4,8459533370322568.0,127098372540783.08
2472,6.23157507995478,1.1898425247832178e+16,5.155656608293166e+18,7.300915443193118e+16,3.184004909665316e+20,4.5301225541464614e+17,1.544657655213124e+17,1.0954063841976182e+17,8.62760908430548e+16,7.077782286045803e+16,5.383566590049268e+16,4.3289595805375464e+16,3.3831597892783216e+16,2.6417985695896052e+16,2796952029268212.0,769108504980649.1,8459478999118514.0,127114285535197.6
2473,6.231546374828008,1.1898527252997228e+16,5.156531056006971e+18,7.300975963466827e+16,3.1839999826219473e+20,4.530397116429817e+17,1.54477860232309e+17,1.0954732010193528e+17,8.628006496090445e+16,7.078016665023287e+16,5.383696498842682e+16,4.329032599479719e+16,3.383199162736793e+16,2.6418180090911772e+16,2797129478797586.5,769103314776847.8,8459424639545507.0,127130180122711.67
2474,6.2315176762853435,1.189862923505343e+16,5.157405317205204e+18,7.301036364741965e+16,3.1839950572916684e+20,4.530671333392054e+17,1.5448993849946365e+17,1.0955399182377512e+17,8.62840325851695e+16,7.078250621895222e+16,5.3838261511975e+16,4.3291054570204936e+16,3.3832384359479668e+16,2.641837387951469e+16,2797306874481982.5,769098125302077.4,8459370291589873.0,127146056320501.9
2475,6.231488984326649,1.1898731194012976e+16,5.158279391925414e+18,7.301096647266171e+16,3.1839901336732284e+20,4.530945205475265e+17,1.5450200034303306e+17,1.095606535987911e+17,8.628799372548664e+16,7.078484157339487e+16,5.383955547554854e+16,4.329178153457006e+16,3.3832776091082664e+16,2.641856706297728e+16,2797484216364413.5,769092936556329.6,8459315955237972.0,127161914145740.28
2476,6.231460298951829,1.189883312988797e+16,5.15915328020515e+18,7.3011568112862e+16,3.1839852117653796e+20,4.531218733120838e+17,1.545140457832505e+17,1.0956730544047376e+17,8.6291948391476e+16,7.078717272032599e+16,5.384084688354866e+16,4.329250689085622e+16,3.383316682413547e+16,2.64187596425679e+16,2797661504487769.5,769087748539600.1,8459261630476194.0,127177753615594.2
2477,6.231431620160825,1.1898935042690442e+16,5.160026982081962e+18,7.301216857047915e+16,3.183980291566874e+20,4.5314919167694515e+17,1.545260748403258e+17,1.0957394736229435e+17,8.629589659274131e+16,7.078949966649716e+16,5.3842135740366456e+16,4.329323064201936e+16,3.3833556560590964e+16,2.6418951619550764e+16,2797838738894816.5,769082561251888.0,8459207317290964.0,127193574747226.5
2478,6.231402947953615,1.1899036932432332e+16,5.160900497593398e+18,7.301276784796293e+16,3.1839753730764675e+20,4.531764756861082e+17,1.545380875344453e+17,1.095805793777049e+17,8.629983833886974e+16,7.079182241864634e+16,5.384342205038297e+16,4.32939527910077e+16,3.3833945302396336e+16,2.6419142995185972e+16,2798015919628194.5,769077374693196.4,8459153015668737.0,127209377557795.39
2479,6.231374282330218,1.1899138799125498e+16,5.161773826777013e+18,7.301336594775416e+16,3.1839704562929166e+20,4.5320372538349984e+17,1.5455008388577194e+17,1.0958720150013818e+17,8.630377363943198e+16,7.07941409834979e+16,5.384470581796914e+16,4.329467334076177e+16,3.3834333051493104e+16,2.641933377072949e+16,2798193046730419.0,769072188863531.6,8459098725596002.0,127225162064454.55
2480,6.2313456232906885,1.1899240642781712e+16,5.162646969670357e+18,7.301396287228486e+16,3.1839655412149794e+20,4.5323094081297626e+17,1.5456206391444512e+17,1.0959381374300773e+17,8.630770250398224e+16,7.0796455367762616e+16,5.38459870474858e+16,4.32953922942144e+16,3.383471980981711e+16,2.641952394743316e+16,2798370120243883.0,769067003762904.4,8459044447059279.0,127240928284353.0
2481,6.231316970835122,1.1899342463412666e+16,5.163519926310984e+18,7.30145586239781e+16,3.183960627841416e+20,4.532581220183232e+17,1.5457402764058086e+17,1.0960041611970784e+17,8.63116249420582e+16,7.079876557813765e+16,5.38472657432837e+16,4.3296109654290696e+16,3.383510557929852e+16,2.6419713526544696e+16,2798547140210852.5,769061819391328.5,8458990180045121.0,127256676234635.22
2482,6.23128832496365,1.1899444261029962e+16,5.164392696736445e+18,7.301515320524808e+16,3.183955716170989e+20,4.5328526904325574e+17,1.545859750842717e+17,1.0960700864361355e+17,8.63155409631811e+16,7.080107162130656e+16,5.3848541909703496e+16,4.329682542390809e+16,3.3835490361861812e+16,2.6419902509307684e+16,2798724106673469.5,769056635748822.1,8458935924540113.0,127272405932441.1
2483,6.231259685676444,1.1899546035645126e+16,5.165265280984297e+18,7.301574661850011e+16,3.183950806202461e+20,4.5331238193141843e+17,1.5459790626558672e+17,1.0961359132808064e+17,8.631945057685563e+16,7.080337350393931e+16,5.384981555107575e+16,4.329753960597626e+16,3.3835874159425788e+16,2.6420090896961584e+16,2798901019673753.0,769051452835406.5,8458881680530872.0,127288117394905.92
2484,6.231231052973713,1.189964778726959e+16,5.166137679092095e+18,7.301633886613062e+16,3.183945897934598e+20,4.533394607263851e+17,1.546098212045715e+17,1.0962016418644568e+17,8.632335379257003e+16,7.0805671232692264e+16,5.385108667172095e+16,4.329825220339722e+16,3.383625697390358e+16,2.642027869074173e+16,2799077879253595.5,769046270651107.1,8458827448004048.0,127303810639160.4
2485,6.231202426855703,1.1899749515914712e+16,5.167009891097394e+18,7.301692995052717e+16,3.183940991366168e+20,4.533665054716591e+17,1.5462171992124822e+17,1.0962672723202594e+17,8.632725061979603e+16,7.080796481420816e+16,5.385235527594946e+16,4.329896321906525e+16,3.383663880720263e+16,2.642046589187932e+16,2799254685454766.0,769041089195952.8,8458773226946323.0,127319485682330.67
2486,6.231173807322701,1.1899851221591758e+16,5.167881917037752e+18,7.301751987406837e+16,3.183936086495939e+20,4.533935162106731e+17,1.5463360243561558e+17,1.0963328047811947e+17,8.633114106798883e+16,7.081025425511617e+16,5.385362136806156e+16,4.3299672655866936e+16,3.383701966122471e+16,2.642065250160143e+16,2799431438318908.5,769035908469976.2,8458719017344412.0,127335142541538.23
2487,6.23114519437503,1.1899952904311918e+16,5.168753756950727e+18,7.301810863912398e+16,3.183931183322682e+20,4.5342049298678925e+17,1.5464546876764886e+17,1.096398239380051e+17,8.633502514658722e+16,7.081253956203183e+16,5.385488495234745e+16,4.330038051668117e+16,3.3837399537865916e+16,2.6420838521131024e+16,2799608137887542.5,769030728473214.0,8458664819185061.0,127350781233900.05
2488,6.231116588013052,1.1900054564086288e+16,5.169625410873875e+18,7.301869624805491e+16,3.1839262818451685e+20,4.534474358432991e+17,1.5465731893729987e+17,1.0964635762494238e+17,8.633890286501339e+16,7.08148207415571e+16,5.385614603308724e+16,4.330108680437911e+16,3.3837778439016656e+16,2.6421023951686908e+16,2799784784202063.0,769025549205706.1,8458610632455048.0,127366401776528.48
2489,6.231087988237166,1.1900156200925892e+16,5.170496878844758e+18,7.301928270321312e+16,3.1839213820621744e+20,4.534743448234234e+17,1.5466915296449686e+17,1.0965288155217163e+17,8.634277423267312e+16,7.081709780028033e+16,5.385740461455093e+16,4.330179152182423e+16,3.3838156366561668e+16,2.6421208794483784e+16,2799961377303741.0,769020370667496.5,8458556457141186.0,127382004186531.28
2490,6.231059395047813,1.1900257814841658e+16,5.171368160900935e+18,7.301986800694173e+16,3.183916483972474e+20,4.535012199703127e+17,1.546809708691448e+17,1.096593957329139e+17,8.634663925895565e+16,7.081937074477625e+16,5.385866070099843e+16,4.3302494671872296e+16,3.3838533322380004e+16,2.6421393050732224e+16,2800137917233721.5,769015192858632.6,8458502293230316.0,127397588481011.62
2491,6.231030808445469,1.190035940584444e+16,5.172239257079967e+18,7.302045216157491e+16,3.183911587574846e+20,4.5352806132704666e+17,1.546927726711251e+17,1.0966590018037102e+17,8.635049795323376e+16,7.082163958160602e+16,5.3859914296679576e+16,4.330319625737134e+16,3.3838909308345044e+16,2.642157672163866e+16,2800314404033027.0,769010015779166.0,8458448140709316.0,127413154677068.14
2492,6.231002228430648,1.1900460973945004e+16,5.173110167419415e+18,7.302103516943802e+16,3.18390669286807e+20,4.535548689366344e+17,1.5470455839029565e+17,1.0967239490772555e+17,8.63543503248637e+16,7.082390431731716e+16,5.386116540583409e+16,4.330389628116173e+16,3.383928432632449e+16,2.6421759808405412e+16,2800490837742553.5,769004839429151.5,8458393999565093.0,127428702791794.8
2493,6.230973655003904,1.1900562519154026e+16,5.173980891956841e+18,7.302161703284747e+16,3.183901799850926e+20,4.535816428420144e+17,1.5471632804649104e+17,1.0967887992814083e+17,8.635819638318523e+16,7.0826164958443624e+16,5.386241403269162e+16,4.33045947460761e+16,3.383965837818036e+16,2.6421942312230664e+16,2800667218403073.0,768999663808648.0,8458339869784587.0,127444232842281.02
2494,6.230945088165828,1.1900664041482112e+16,5.174851430729811e+18,7.302219775411083e+16,3.1838969085221975e+20,4.536083830860547e+17,1.5472808165952234e+17,1.0968535525476093e+17,8.636203613752165e+16,7.082842151150574e+16,5.386366018147169e+16,4.330529165493938e+16,3.3840031465768996e+16,2.642212423430847e+16,2800843546055234.0,768994488917717.9,8458285751354771.0,127459744845611.66
2495,6.23091652791705,1.190076554093977e+16,5.175721783775887e+18,7.302277733552674e+16,3.18389201888067e+20,4.5363508971155264e+17,1.5473981924917706e+17,1.0969182090071069e+17,8.636586959717971e+16,7.083067398301025e+16,5.386490385638377e+16,4.33059870105688e+16,3.384040359094107e+16,2.642230557582877e+16,2801019820739559.0,768989314756427.2,8458231644262650.0,127475238818866.94
2496,6.230887974258239,1.1900867017537432e+16,5.176591951132634e+18,7.302335577938496e+16,3.183887130925129e+20,4.536617627612349e+17,1.5475154083521942e+17,1.096982768790957e+17,8.636969677144974e+16,7.083292237945028e+16,5.386614506162722e+16,4.330668081577389e+16,3.3840774755541564e+16,2.642248633797736e+16,2801196042496446.5,768984141324846.1,8458177548495261.0,127490714779122.52
2497,6.2308594271901,1.1900968471285442e+16,5.177461932837619e+18,7.30239330879664e+16,3.183882244654363e+20,4.5368840227775763e+17,1.5476324643739008e+17,1.0970472320300227e+17,8.63735176696055e+16,7.083516670730535e+16,5.386738380139129e+16,4.330737307335646e+16,3.3841144961409784e+16,2.6422666521935924e+16,2801372211366170.5,768978968623048.1,8458123464039674.0,127506172743449.45
2498,6.230830886713378,1.1901069902194068e+16,5.178331728928407e+18,7.302450926354304e+16,3.1838773600671616e+20,4.537150083037065e+17,1.5477493607540627e+17,1.0971115988549754e+17,8.637733230090432e+16,7.083740697304141e+16,5.3868620079855176e+16,4.330806378611062e+16,3.3841514210379364e+16,2.642284612888201e+16,2801548327388881.0,768973796651110.6,8458069390882990.0,127521612728914.27
2499,6.2308023528288565,1.1901171310273482e+16,5.179201339442564e+18,7.302508430837798e+16,3.1838724771623174e+20,4.5374158088159635e+17,1.5478660976896173e+17,1.0971758693962931e+17,8.638114067458696e+16,7.083964318311076e+16,5.386985390118795e+16,4.3308752956822776e+16,3.3841882504278256e+16,2.642302515998903e+16,2801724390604602.0,768968625409114.6,8458015329012343.0,127537034752578.8
2500,6.230773825537356,1.1901272695533778e+16,5.180070764417661e+18,7.302565822472546e+16,3.183867595938623e+20,4.537681200538717e+17,1.5479826753772682e+17,1.097240043784262e+17,8.638494279987776e+16,7.084187534395213e+16,5.387108526954861e+16,4.3309440588271624e+16,3.384224984492873e+16,2.6423203616426292e+16,2801900401053234.5,768963454897145.0,8457961278414899.0,127552438831500.38
2501,6.230745304839735,1.190137405798497e+16,5.180940003891266e+18,7.302623101483078e+16,3.183862716394874e+20,4.537946258629061e+17,1.5480990940134838e+17,1.0973041221489758e+17,8.638873868598453e+16,7.084410346199065e+16,5.387231418908603e+16,4.331012668322815e+16,3.384261623414738e+16,2.642338149935896e+16,2802076358774553.5,768958285115290.2,8457907239077858.0,127567824982731.72
2502,6.230716790736893,1.1901475397636984e+16,5.181809057900948e+18,7.302680268093042e+16,3.1838578385298666e+20,4.53821098351003e+17,1.5482153537944982e+17,1.0973681046203354e+17,8.63925283420986e+16,7.084632754363783e+16,5.387354066393905e+16,4.331081124445565e+16,3.384298167374513e+16,2.6423558809948068e+16,2802252263808211.0,768953116063642.5,8457853210988450.0,127583193223320.95
2503,6.230688283229764,1.1901576714499656e+16,5.182677926484278e+18,7.302737322525192e+16,3.183852962342401e+20,4.5384753756039475e+17,1.5483314549163107e+17,1.0974319913280493e+17,8.639631177739477e+16,7.084854759529158e+16,5.3874764698236344e+16,4.33114942747097e+16,3.384334616552721e+16,2.6423735549350536e+16,2802428116193732.5,768947947742297.8,8457799194133939.0,127598543570311.62
2504,6.230659782319323,1.1901678008582754e+16,5.183546609678828e+18,7.302794265001394e+16,3.183848087831276e+20,4.5387394353324346e+17,1.5484473975746864e+17,1.0974957824016338e+17,8.64000890010314e+16,7.085076362333623e+16,5.387598629609656e+16,4.331217577673815e+16,3.384370971129318e+16,2.6423911718719148e+16,2802603915970521.0,768942780151355.8,8457745188501619.0,127613876040742.69
2505,6.230631288006583,1.1901779279895944e+16,5.184415107522168e+18,7.302851095742626e+16,3.183843214995294e+20,4.5390031631164045e+17,1.548563181965156e+17,1.0975594779704125e+17,8.64038600221503e+16,7.085297563414248e+16,5.387720546162821e+16,4.33128557532812e+16,3.384407231283693e+16,2.642408731920256e+16,2802779663177853.5,768937613290919.9,8457691194078819.0,127629190651648.5
2506,6.230602800292593,1.1901880528448822e+16,5.185283420051872e+18,7.302907814968978e+16,3.1838383438332605e+20,4.539266559376066e+17,1.548678808283014e+17,1.0976230781635165e+17,8.640762484987683e+16,7.085518363406744e+16,5.387842219892973e+16,4.331353420707129e+16,3.3844433971946656e+16,2.6424262351945304e+16,2802955357854883.5,768932447161097.2,8457637210852899.0,127644487420058.84
2507,6.2305743191784435,1.190198175425089e+16,5.186151547305514e+18,7.30296442289965e+16,3.1838334743439796e+20,4.53952962453092e+17,1.5487942767233226e+17,1.0976865831098846e+17,8.641138349331984e+16,7.0857387629454616e+16,5.387963651208946e+16,4.331421114083317e+16,3.3844794690404884e+16,2.6424436818087784e+16,2803131000040638.5,768927281761998.6,8457583238811250.0,127659766362998.9
